Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
1,2016,14,Chhattisgarh,Durg,134.18,397.48,2962.0,7.13,10.19,1429.0,7.271663242025291,0.5499877167021623,2200.1656557878932,14.390308863824291,0.0,0.0,0.02,0.05,2304.0,7.588282390387775,28.23986301105674,1001.8393581023488,0.2,0.41,2091.0,1.8057187638049754,7.373581681112796,892.0857120298501,2.5109824552474223,4.92688078736365,997.3355368762083,13.72,16.47,1200.0,1.15,0.78,677.0,10.77,10.29,955.0,14.246334965483221,14.236505211972883,2009.5478330670064,0.1,0.04,420.0,0.74,0.41,553.0,0.01,0.0,300.0,2.6529048061951093,8.719811124890896,488.88897745428545,1.0945651815894308,0.8149526029289405,625.2563203584915,0.01,0.31039573826981837,687.6499230405544,5.55,4.65,839.0,28.570643930535486,57.73814038540911,2080.171439463468,0.41,0.04,103.0,0.0,0.0,304.0,0.44,11.21,11.65,7.492219782554031,0.1,0.0
1,2017,14,Chhattisgarh,Durg,126.84,173.19,1365.0,6.78,6.94,1023.0,7.146903129794324,0.9295498855584299,1193.0645863149482,3.808764367705713,0.0,0.0,0.02,0.02,1222.0,0.02,0.01,333.0,0.45,0.84,1864.0,3.8330989676928766,10.501838033156673,622.0700282936801,2.7097517984350215,8.444450520045876,1354.0000459710686,15.04,11.41,759.0,1.34,0.43,322.0,12.57,7.04,560.0,11.07826514474067,10.542343889235042,1289.9388610240978,0.05,0.01,280.0,0.98,0.36,364.0,0.01,0.0,200.0,4.015514582184866,9.344812329166814,402.2058614335258,0.11,0.02,188.0,1.8678659974313518,0.31245862611066855,388.29916012174397,3.71,1.48,398.0,22.815072688290538,54.832301086249174,1266.8116748735538,0.32,0.0,1.0,0.0,0.0,267.0,7.019561991280826,12.415329496423412,19.435763242901388,3.3157545931372,0.01,15.42167455411851
2,2016,14,Chhattisgarh,Bastar,132.01,276.82,2097.0,0.25,0.61,2480.0,7.091026289769445,1.162409800694732,1652.4549741216292,14.390308863824291,0.0,0.0,0.18,0.34,1910.0,23.897531095469645,11.80327679955056,683.9265565406497,8.71,28.54,3276.0,1.59,0.32,202.0,2.71473632360064,8.171228678829415,979.3484092832491,0.23,0.27,1177.0,0.4,0.23,585.0,4.88,1.73,355.0,0.0,0.01,1250.0,0.2,0.11,520.0,1.48,1.03,696.0,0.2162461338012207,0.3481583639336634,294.669001950079,0.0,0.0,333.0,1.1333144833519384,0.6824592503972724,491.65922565046367,0.02,0.5799479892724833,484.31961537264624,21.78042565337026,45.53778643427438,820.8269932646334,14.31493562665933,87.65115578686974,2196.406851632307,0.86,0.19,223.0,1.3065591049151521,15.740186530443964,191.3489113021255,1.18,5.11,6.28,0.04,0.14,0.0
2,2017,14,Chhattisgarh,Bastar,131.77,173.93,1320.0,0.44,0.85,1949.0,7.784988581629072,1.1864755259216224,1841.424395293025,14.390308863824291,0.0,0.0,0.16,0.33,2122.0,22.109947515577915,9.529858312525988,736.9347186317411,9.3,30.35,3264.0,1.54,0.34,222.0,2.535607648658372,7.964396562478811,792.6816106823925,0.26,0.27,1011.0,0.38,0.19,507.0,4.98,2.12,425.0,0.0,0.01,1750.0,0.13,0.05,409.0,1.0,0.61,610.0,0.5893067041478304,0.3766451808210718,273.3995323940055,3.447527630698665,4.781034064991218,571.4124022199528,0.01,0.0,286.0,0.04,0.1406625820365548,590.2013062867121,23.543514529019234,46.94256687896291,800.380616407461,16.96681658350554,88.65465739214528,2207.059032201909,0.68,0.1,153.0,10.253143332841546,20.11981147010701,193.57654996212045,6.586521316633261,12.847893973921098,19.435826487511363,0.02,0.09,19.416721811795085
3,2016,14,Chhattisgarh,Raipur,179.5,580.98,3237.0,2.95,6.19,2097.0,7.792973118859599,4.815309744699604,1321.243964444151,10.166968170298013,0.0,0.0,15.225106811749148,4.166331334803971,1135.2832940049439,17.024743786787894,20.33663391921843,960.4205595153528,0.38,0.7,1837.0,7.833694467660667,6.2760743071245315,730.4619480840211,2.3825556822722107,7.676336455095338,2070.9805616404874,4.03,5.97,1479.0,0.39,0.18,463.0,16.08,18.07,1124.0,0.06,0.11,2036.0,0.32,0.15,480.0,1.03,0.54,526.0,0.02,0.01,412.0,1.7661363287981056,3.4342201426420615,425.005093627011,1.2372280338814363,0.5692695565264785,530.7587741468768,0.01,0.4546060733810009,916.0326410775302,0.12,0.17,1358.0,18.622304617782945,109.12855183558511,2895.225120866137,0.18,0.03,175.0,0.0,0.0,400.0,0.38,4.75,5.13,0.06,0.13,0.0
3,2017,14,Chhattisgarh,Raipur,162.42,329.78,2030.0,4.32,7.44,1725.0,6.813154281702936,3.6229347124278775,1183.3267528834579,10.08558814342279,0.0,0.0,14.192049085597134,2.604578868891764,1123.4896006121776,26.565090040757184,16.326288962979334,1005.2826803602056,0.4,0.77,1918.0,7.833694467660667,9.85466296819152,552.2228082026195,2.4625990974648913,8.289494595694066,1908.638919773766,4.19,4.98,1190.0,0.36,0.11,290.0,16.08,8.34,519.0,0.06,0.08,1306.0,0.27,0.09,315.0,1.34,0.6,451.0,0.03,0.01,379.0,3.848073544187886,6.776029100850167,403.7603080480882,0.07,0.02,247.0,1.6947205333371471,0.6374976380597843,527.8963133444284,0.15,0.08,560.0,17.155742866619185,124.16789110902491,1618.309058381163,0.17,0.04,222.0,0.0,0.0,360.0,6.844681580750342,12.590983812281827,19.43582869878948,0.06,0.12,19.416721811795085
4,2016,14,Chhattisgarh,Bilaspur,219.09,515.66,2354.0,6.19,9.93,1605.0,3.3930733697165323,1.683675744026857,1417.2051503279044,1.8682131471462782,0.0,0.0,0.31,0.48,1538.0,0.02,0.01,400.0,2.88,6.54,2272.0,7.20330167002713,11.961713801655264,919.7517310533203,0.0,0.0,1000.0,2.32,2.64,1139.0,2.0,1.05,524.0,21.48,20.68,963.0,0.96,1.83,1917.0,0.46,0.19,411.0,1.58,0.6,379.0,0.01,0.0,400.0,0.1,0.03,276.0,2.2389882634116134,0.6591309047389302,293.4610876730593,0.01,0.8020415878590083,416.78632561815016,24.58638521148316,39.23960359761759,871.3165692616449,18.009323817300896,61.28314061857685,2188.6128376833462,0.05,0.01,283.0,3.3294983484043996,8.689420254681863,53.08875521340224,0.41,5.1,5.51,0.28,0.22,0.0
4,2017,14,Chhattisgarh,Bilaspur,217.58,245.06,1126.0,6.26,9.16,1465.0,3.1117442968580846,1.9329824333279362,1243.1603148670627,3.431899171945105,0.0,0.0,0.28,0.41,1450.0,0.02,0.01,438.0,2.52,4.96,1971.0,7.9449046139914685,11.714484815982189,286.67632152539335,0.02,0.01,556.0,1.95,1.91,982.0,1.53,0.64,419.0,10.17,5.73,563.0,0.93,1.35,1453.0,0.51,0.16,313.0,1.35,0.51,375.0,0.01,0.0,250.0,3.897036829726715,6.620259213285806,292.0237115807309,0.77,0.18,235.0,0.04,0.8020415878590083,330.2736473709415,0.06,0.03,466.0,14.619409909752203,62.112359793546034,1367.9354412670746,0.06,0.0,75.0,3.524636649564684,15.011436610563038,8.744845997707003,6.986525784257752,12.449410604678974,19.435818613966376,0.18,0.12,19.416721811795085
5,2016,14,Chhattisgarh,Raigarh,243.09,560.34,2305.0,2.78,5.35,1922.0,8.619637944453409,1.2788291026211596,1780.8921166089794,14.390308863824291,0.0,0.0,0.0,0.01,2000.0,0.01,0.0,500.0,0.89,2.19,2468.0,2.651524026100617,5.059907359578915,824.9894334894361,2.4746152858386212,8.302654257085841,958.3555361484673,0.49,0.62,1260.0,2.36,1.64,692.0,25.83,9.12,353.0,6.59,11.77,1785.0,2.5,1.33,534.0,1.25,0.6,479.0,0.01,0.0,222.0,3.446580606583386,6.46243899546721,343.5243863779711,1.6041217771225291,0.32178725441980305,425.7322817196216,1.5,0.972820127437231,583.9716379725076,0.0,0.0,667.0,20.854740700053558,64.30752198866617,2018.4090349568341,0.44,0.07,156.0,1.4083501354310783,12.292290943850077,84.04762374424848,0.76,7.12,7.88,1.08,2.0612288730498327,0.0
5,2017,14,Chhattisgarh,Raigarh,227.21,407.75,1795.0,3.0,5.29,1761.0,8.229061224848856,1.425250143993452,1718.9561546530745,14.390308863824291,0.0,0.0,0.0,0.01,2000.0,0.01,0.0,429.0,0.86,2.13,2487.0,5.3564874480860425,6.907885575451928,865.137624023268,2.601660812828346,8.638374550281291,839.591750462453,0.42,0.43,1033.0,2.27,1.01,446.0,24.42,6.93,284.0,5.86,7.8,1332.0,2.49,0.99,397.0,1.29,0.61,474.0,0.01,0.0,250.0,3.502417749644885,5.875160311669504,310.44175613704164,0.27,0.07,264.0,0.7,0.29590384669744196,380.58827225885136,0.01,0.0,600.0,17.087999763149206,27.13395848608843,1951.0557042575783,0.33,0.06,193.0,2.7536845065742455,16.193324221961262,29.704145411367705,7.217545599798884,12.21749379976691,19.43580670425405,0.93,0.08,19.416721811795085
6,2016,14,Chhattisgarh,Surguja,118.03,195.87,1660.0,5.2,7.36,1416.0,0.41779190112444553,0.9851448762339032,1368.2638802095762,1.8626470595857896,0.0,0.0,0.11,0.18,1616.0,20.95761800249778,12.956873068285404,448.875555954693,9.47,20.54,2169.0,0.0,0.0,250.0,0.1,0.09,979.0,1.35,1.41,1041.0,3.95,2.52,638.0,9.02,2.92,323.0,2.6,4.21,1622.0,0.25,0.1,402.0,5.49,2.55,464.0,0.27596500003208746,0.4153201417243224,213.67279573160596,4.637971751073147,7.885789201022305,140.77016593267925,0.4794824308384378,0.10422725845219816,378.52776007200055,0.03,0.0,80.0,24.849265292936707,52.608033499123735,755.7877443409722,23.91935496448198,106.00728120922398,2421.4973851611003,2.03,0.23,113.0,9.769854222370498,17.82065425770074,193.33990984703695,0.44,7.29,7.73,2.43,0.54,0.0
6,2017,14,Chhattisgarh,Surguja,116.71,173.3,1485.0,5.41,8.2,1516.0,7.146903129794324,1.1571148521838381,970.5968329191351,4.778451437248997,0.0,0.0,0.13,0.16,1203.0,22.34621776511861,23.6551465487334,728.0235081745427,9.03,19.32,2141.0,0.0,0.0,250.0,0.08,0.07,961.0,1.4,1.06,758.0,3.72,1.5,404.0,8.53,2.69,315.0,2.64,3.25,1229.0,0.25,0.07,288.0,5.58,2.64,473.0,0.3639560932196133,0.005031572180001831,267.2843701684122,5.203869504894951,8.975028271089911,297.6866288196682,2.78,0.68,243.0,0.02,0.0,87.0,0.0,0.0,250.0,19.7422096371809,105.01053432630422,1104.503120321906,1.97,0.5,251.0,14.606884133314509,13.515300628101727,134.99356021243068,7.673653398692446,11.761420635110158,19.435809881651508,2.4,0.56,19.416721811795085
7,2016,6,Madhya Pradesh,Jabalpur,115.0,322.66,2806.0,131.0,489.0,3733.0,0.0,0.0,0.0,3.5182201317788113,1.3342557975145244,276.041146921722,0.0,0.0,0.0,0.0,0.0,0.0,7.0,17.0,2429.0,10.352437348081935,4.7981408703532225,1453.9343117618482,0.0,0.0,0.0,62.0,115.0,1855.0,18.0,24.0,1333.0,128.0,146.42,1144.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1167.0,1.42,0.88,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1000.0,36.112188288803175,41.1517656176141,2700.5693119506955,0.0,0.0,0.0,0.0,0.0,0.0,1.25,12.27,13.52,2.59,1.58,0.0
7,2017,6,Madhya Pradesh,Jabalpur,109.0,271.62,2492.0,171.56,647.64,3775.0,0.04,0.1,2500.0,2.4437670628303394,0.7764855584919914,337.4476734073993,0.04,0.1,2500.0,0.0,0.0,0.0,7.0,17.53,2504.0,14.135033682117978,14.82522657000743,1453.9343117618482,0.0,0.0,0.0,72.9,152.0,2085.0,12.19,10.62,871.0,134.35,177.75,1323.0,0.14,0.13,929.0,1.0,0.39,390.0,11.7,9.36,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.91,700.0,0.0,0.0,0.0,7.0,3.34,477.0,44.46666545617161,115.82897629387142,307.7264540816378,3.37,1.79,530.0,0.0,0.0,0.0,1.36,13.57,14.93,2.85,1.89,0.0
8,2016,6,Madhya Pradesh,Balaghat,272.0,675.33,2483.0,35.0,64.0,1829.0,0.0,0.0,0.0,5.7169477317081885,2.5849218743764784,276.041146921722,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,3000.0,11.254142489993797,11.224059226509503,1453.9343117618482,0.0,0.0,0.0,38.0,54.0,1421.0,11.0,13.0,1182.0,21.0,10.0,476.0,0.0,0.0,0.0,2.0,2.0,1000.0,27.0,25.0,926.0,3.62,2.69,743.0,0.0,0.0,0.0,25.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,28.446935711316126,162.00853143163636,792.3891725856746,0.0,0.0,0.0,0.0,0.0,0.0,0.18,3.38,3.56,0.94,0.44,0.0
8,2017,6,Madhya Pradesh,Balaghat,220.21,395.48,1796.0,55.56,138.12,2486.0,0.0,0.0,0.0,3.995834163485746,1.9534016574571051,276.041146921722,0.0,0.0,0.0,0.0,0.0,0.0,10.04,29.37,2925.0,14.788188520245669,9.08446093960282,1571.5121102603578,0.3,0.48,1600.0,61.0,91.2,1495.0,8.7,15.66,1800.0,46.47,37.21,801.0,0.03,0.03,1000.0,2.0,1.75,875.0,20.37,6.21,305.0,0.3,0.17,567.0,0.01,0.0,0.0,20.86,7.8,374.0,0.0,0.0,0.0,0.01,0.01,1000.0,36.36125581113918,113.02888698290906,2334.0900994102226,3.7,1.91,515.0,0.0,0.0,0.0,0.19,3.17,3.36,0.95,0.45,0.0
9,2016,6,Madhya Pradesh,Chhindwara,35.0,53.33,1524.0,179.0,578.0,3229.0,16.0,32.0,2000.0,2.205145931084097,0.8975892137944417,316.3818576172812,16.0,32.0,2000.0,0.0,0.0,0.0,213.0,1071.0,5028.0,6.40784930143451,13.202419533877219,1453.9343117618482,0.0,0.0,0.0,75.0,104.0,1387.0,38.0,46.0,1211.0,10.0,6.0,600.0,27.0,50.0,1852.0,3.0,0.15,51.0,0.0,0.0,0.0,1.4,0.15,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1000.0,73.0,96.0,1315.0,25.085978183608937,358.52527229754145,2415.77121824798,0.0,0.0,0.0,45.0,9.0,192.0,9.55,22.82,32.37,8.0,3.3,1.0
9,2017,6,Madhya Pradesh,Chhindwara,34.01,42.06,1237.0,181.0,619.2,3421.0,14.0,32.9,2350.0,5.365022139246939,0.42646150366952895,329.6007724301042,14.0,32.9,2350.0,0.0,0.0,0.0,263.5,1326.45,5034.0,18.57870332498625,16.363095892775334,1074.6536426572525,0.0,0.0,0.0,66.0,105.6,1600.0,38.9,46.68,1200.0,21.4,20.29,948.0,16.44,24.83,1510.0,2.5,1.75,700.0,3.5,5.95,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.65,1100.0,0.0,0.0,0.0,28.0,49.95,1784.0,42.32825116232033,450.15824702785085,2422.6054869910804,11.0,4.4,400.0,48.0,10.0,202.0,8.64,20.72,29.36,8.56,3.59,0.0
10,2016,6,Madhya Pradesh,Narsinghpur,55.0,154.66,2812.0,100.0,404.0,4040.0,1.0,2.0,2000.0,14.390308863824291,6.071380236658781,213.30026567128692,1.0,2.0,2000.0,0.0,0.0,0.0,4.0,7.0,1750.0,10.865732488352307,27.561291578497503,1453.9343117618482,0.0,0.0,0.0,98.0,171.0,1745.0,69.0,108.0,1565.0,128.0,145.0,1133.0,0.0,0.0,0.0,2.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1000.0,52.0,72.0,1385.0,40.35046475398679,180.27916255007818,2665.832156888616,55.0,401.8,7305.0,0.0,0.0,0.0,0.19,7.89,8.07,1.63,1.51,1.0
10,2017,6,Madhya Pradesh,Narsinghpur,39.1,181.3,4637.0,92.0,320.71,3486.0,0.8,1.46,1825.0,14.390308863824291,0.6394078334713118,276.041146921722,0.8,1.46,1825.0,1.0,2.54,2540.0,5.0,8.84,1768.0,4.934975624130473,3.154109575507448,1453.9343117618482,0.0,0.0,0.0,101.5,152.86,1506.0,62.5,103.0,1648.0,125.88,148.15,1177.0,0.02,0.04,2000.0,0.4,0.34,850.0,2.5,2.98,1192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1000.0,0.0,0.0,0.0,43.5,13.62,313.0,35.64270126039303,71.68362977913694,614.3594897764981,51.1,30.07,588.0,0.0,0.0,0.0,0.12,5.22,5.34,1.64,1.7,1.0
11,2016,6,Madhya Pradesh,Seoni,182.0,450.0,2473.0,151.0,445.0,2947.0,0.0,0.0,0.0,5.40632089851357,2.1924115380336637,276.041146921722,0.0,0.0,0.0,0.0,0.0,0.0,116.0,536.0,4621.0,3.1137216851184064,5.860304659432188,1453.9343117618482,0.0,0.0,0.0,43.0,56.0,1302.0,16.0,18.0,1125.0,73.0,54.0,740.0,6.0,7.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,833.0,0.0,0.0,0.0,7.0,2.0,286.0,0.1,0.1,1000.0,26.0,36.0,1385.0,8.480529681520046,166.95076479309034,2968.8031491065267,0.0,0.0,0.0,0.0,0.0,0.0,0.73,6.41,7.14,1.4,0.81,1.0
11,2017,6,Madhya Pradesh,Seoni,133.13,319.98,2404.0,200.72,523.88,2610.0,0.5,1.12,2240.0,7.990165289913691,1.2551065777082488,250.1950101422226,0.5,1.12,2240.0,0.0,0.0,0.0,99.7,462.56,4640.0,11.890828996415024,7.75926600463896,1229.0476956402401,0.0,0.0,0.0,40.0,40.6,1015.0,13.7,22.56,1647.0,42.61,31.45,738.0,5.22,4.78,916.0,0.0,0.0,0.0,1.4,0.64,457.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.18,489.0,0.0,0.0,0.0,31.0,2.73,88.0,9.826043384665414,216.73397280034584,37.70696151429726,0.0,0.0,0.0,0.0,0.0,0.0,0.44,5.48,5.93,1.34,0.74,0.0
12,2016,6,Madhya Pradesh,Mandla,143.0,318.0,2224.0,49.0,162.0,3306.0,0.0,0.0,0.0,3.4317974939592446,1.484211936148645,276.041146921722,0.0,0.0,0.0,0.0,0.0,0.0,19.0,46.0,2421.0,9.761321415019552,4.335140477109121,1864.936461469061,0.09,0.28,3111.0,30.0,38.0,1267.0,10.0,11.0,1100.0,29.0,30.0,1034.0,0.0,0.0,0.0,1.0,0.49,490.0,17.0,11.0,647.0,0.06,0.06,1000.0,0.0,0.0,0.0,8.0,4.0,500.0,0.05,0.05,1000.0,1.0,1.0,1000.0,24.13623634384264,78.99507915850339,2298.0146681184174,0.0,0.0,0.0,0.0,0.0,0.0,0.08,2.07,2.15,0.31,0.07,0.0
12,2017,6,Madhya Pradesh,Mandla,136.3,566.0,4153.0,46.0,121.3,2637.0,4.3,9.98,2321.0,1.6323342316897111,0.2008720730776794,98.91344652586443,4.3,9.98,2321.0,0.0,0.0,0.0,19.5,41.15,2110.0,4.216098617991477,7.151183346853713,735.3620407437364,0.0,0.0,0.0,12.5,15.86,1269.0,7.5,11.2,1493.0,48.07,32.52,677.0,0.0,0.0,0.0,1.3,0.64,492.0,17.0,8.36,492.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,1.79,488.0,0.0,0.0,0.0,2.7,0.36,133.0,28.46062056346864,106.6985532060466,813.997046078176,2.81,1.01,358.0,0.0,0.0,0.0,0.08,1.99,2.07,0.32,0.18,0.0
13,2016,6,Madhya Pradesh,Sagar,6.0,6.0,1000.0,202.0,557.0,2757.0,3.0,4.0,1333.0,14.390308863824291,0.39480926867825694,55.09284298615847,3.0,4.0,1333.0,0.0,0.0,0.0,5.0,6.0,1200.0,10.33877047007644,31.790119529809147,1423.0098205499967,3.0,7.0,2333.0,178.0,247.0,1388.0,19.0,25.0,1316.0,204.0,182.0,892.0,1.0,1.0,1000.0,2.0,1.0,500.0,0.0,0.0,0.0,1.52,0.16,105.0,0.0,0.0,0.0,4.0,2.0,500.0,0.05,0.05,1000.0,290.0,155.0,534.0,27.18660920440647,89.09335287605236,993.3117279099879,0.3,1.4,4667.0,0.0,0.0,0.0,0.03,13.19,13.22,6.0,10.5,11.0
13,2017,6,Madhya Pradesh,Sagar,5.06,5.69,1125.0,278.0,893.21,3213.0,7.0,15.75,2250.0,14.390308863824291,0.38102378540549964,205.52584651515798,7.0,15.75,2250.0,0.0,0.0,0.0,3.6,3.78,1050.0,13.082670433806214,20.014834338532978,400.0644640187177,1.0,1.0,1000.0,183.0,241.56,1320.0,12.6,24.07,1910.0,217.57,297.16,1366.0,0.47,0.44,936.0,1.06,0.32,302.0,3.51,2.81,801.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.78,429.0,0.24,0.2,833.0,216.2,127.13,588.0,22.00833549853215,89.09335287605236,1518.3396683778467,0.49,0.24,480.0,0.0,0.0,0.0,0.04,12.15,12.19,5.5,9.5,8.0
14,2016,6,Madhya Pradesh,Damoh,80.0,150.0,1875.0,95.0,333.0,3505.0,3.0,6.0,2000.0,0.9591615913773097,1.5024536249565195,377.3698834059766,3.0,6.0,2000.0,0.0,0.0,0.0,5.0,9.0,1800.0,13.0433666768307,18.151925547455562,1621.3137198641537,0.1,0.29,2900.0,174.0,243.0,1397.0,36.0,53.0,1472.0,142.0,124.7,878.0,2.0,3.0,1500.0,3.0,2.0,667.0,0.0,0.0,0.0,0.48,0.35,729.0,0.0,0.0,0.0,2.0,1.0,500.0,0.2,0.2,1000.0,70.0,60.0,857.0,23.913072194498604,62.520793492494704,1933.5845767140263,4.0,1.8,450.0,0.0,0.0,0.0,0.06,4.53,4.59,1.27,3.12,0.0
14,2017,6,Madhya Pradesh,Damoh,75.73,126.22,1667.0,81.6,285.6,3500.0,3.1,7.29,2352.0,0.4160734128116985,1.270345400958437,282.32296802188455,3.1,7.29,2352.0,0.0,0.0,0.0,5.08,9.74,1917.0,15.295494968724341,14.867763852596738,1135.6263958264365,0.1,0.1,1000.0,185.75,278.63,1500.0,36.2,52.49,1450.0,168.21,212.03,1261.0,1.65,2.39,1448.0,2.5,1.48,592.0,3.5,2.8,800.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.89,802.0,0.0,0.0,0.0,66.5,89.78,1350.0,55.59256645066093,73.96847405293252,2341.480916114164,0.6,0.15,250.0,0.0,0.0,0.0,0.06,1.91,1.97,1.59,3.64,0.0
15,2016,6,Madhya Pradesh,Tikamgarh,6.0,6.0,1000.0,150.0,421.0,2807.0,1.0,1.0,1000.0,14.390308863824291,0.7629050821415184,38.54781867433272,1.0,1.0,1000.0,0.0,0.0,0.0,1.0,2.0,2000.0,3.2767108485763856,11.224059226509503,1384.001191982866,7.0,21.0,3000.0,19.0,25.0,1316.0,7.0,7.0,1000.0,150.0,179.0,1193.0,23.0,35.0,1522.0,46.0,16.0,348.0,13.0,13.0,1000.0,0.03,0.01,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1000.0,22.0,20.0,909.0,76.02974462218208,9.32838903429763,2141.2416079986824,5.0,3.4,680.0,0.0,0.0,0.0,0.13,11.88,12.01,2.54,1.11,7.0
15,2017,6,Madhya Pradesh,Tikamgarh,4.56,1.64,360.0,97.19,243.07,2501.0,1.0,2.04,2040.0,14.390308863824291,0.43364841208674854,209.4651744972344,1.0,2.04,2040.0,0.0,0.0,0.0,1.7,1.79,1053.0,6.783976726616245,11.80517634083293,3018.504489284571,7.4,23.55,3182.0,12.4,14.09,1136.0,0.06,0.09,1500.0,150.15,146.75,977.0,16.49,20.94,1270.0,30.0,9.0,300.0,11.45,8.89,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.24,343.0,0.0,0.0,0.0,23.5,13.49,574.0,68.76417342629767,89.09335287605236,1388.7800464085783,0.0,0.0,0.0,0.0,0.0,0.0,0.15,4.66,4.81,0.94,0.55,4.0
16,2016,6,Madhya Pradesh,Chhatarpur,8.0,8.66,1083.0,209.0,596.0,2852.0,2.0,3.0,1500.0,14.390308863824291,0.9566384429698065,199.67258018370933,2.0,3.0,1500.0,0.0,0.0,0.0,1.0,1.0,1000.0,12.403579208525642,11.224059226509503,3089.3926625733347,9.0,28.0,3111.0,88.0,132.0,1500.0,10.0,11.0,1100.0,151.0,159.0,1053.0,13.0,23.0,1769.0,80.0,30.0,375.0,14.0,14.0,1000.0,1.8,0.36,200.0,0.0,0.0,0.0,6.0,5.0,833.0,0.0,0.0,0.0,42.0,45.0,1071.0,88.89836937877342,2.320448729867337,1845.9497073731009,0.23,0.7,3043.0,0.0,0.0,0.0,0.22,12.82,13.04,1.4,1.13,4.0
